#{"t_start": 1698878488.844074, "env_id": "Pendulum-v1"}
r,l,t
-270.709661,200,225.355216
-4.927669,200,225.466157
-133.288713,200,226.086049
-138.03496,200,226.1971
-263.947579,200,226.308179
-275.922252,200,226.419004
-538.006645,200,226.529934
-635.103271,200,227.149346
-419.771084,200,227.260697
-521.804398,200,227.371635
-2.147792,200,227.484572
-143.230235,200,227.595416
-409.361671,200,227.706329
-133.628745,200,228.325606
-277.333694,200,228.436834
-5.83391,200,228.547749
-136.393292,200,228.658712
-135.559687,200,228.769314
-143.378718,200,229.388997
-346.341102,200,229.500749
-406.442998,200,229.612119
-7.915288,200,229.72299
-281.746159,200,229.836304
-436.978501,200,230.454968
-278.765286,200,230.565487
-132.701791,200,230.675935
-133.052414,200,230.786425
-329.297208,200,230.896967
-139.039708,200,231.514714
-388.694598,200,231.625468
-283.369091,200,231.736213
-264.351758,200,231.846662
-250.694862,200,231.957417
-135.412143,200,232.579387
-297.252359,200,232.689931
-388.002957,200,232.802665
-9.699232,200,232.913348
-271.290183,200,233.024128
-142.525449,200,233.642856
-137.76808,200,233.753402
-7.760793,200,233.864049
-408.017254,200,233.974781
-142.408426,200,234.085422
-3.652185,200,234.704889
-384.747237,200,234.815896
-268.666198,200,234.926473
-256.229083,200,235.03713
-268.559783,200,235.14976
-7.558261,200,235.768069
-419.354414,200,235.878972
-7.145878,200,235.990024
-280.020308,200,236.100865
-4.7988,200,236.211827
-266.677117,200,236.322657
-252.311053,200,236.941031
-128.556776,200,237.051683
-134.294654,200,237.162143
-403.621807,200,237.272928
-129.36009,200,237.383526
-716.215036,200,238.001392
-527.716111,200,238.114129
-765.447946,200,238.224714
-1.41258,200,238.33538
-0.889457,200,238.445739
-526.641475,200,239.064106
-670.790336,200,239.174981
-654.323186,200,239.285631
-1.493562,200,239.396287
-656.980793,200,239.507975
-696.733412,200,240.127558
-747.334845,200,240.238464
-661.962825,200,240.349514
-746.042372,200,240.462291
-537.564397,200,240.572951
-397.899922,200,241.191069
-132.883916,200,241.301675
-683.635908,200,241.412416
-126.637616,200,241.522995
-134.414115,200,241.633472
-137.306274,200,242.251761
-128.928618,200,242.362943
-4.268198,200,242.473912
-755.890972,200,242.584865
-660.101509,200,242.695563
-131.76916,200,243.317322
-669.456863,200,243.428238
-132.378114,200,243.539478
-129.935592,200,243.650651
-3.210843,200,243.761873
-781.695184,200,244.38186
-274.577227,200,244.493179
-131.225426,200,244.604896
-128.237969,200,244.715613
-610.534017,200,244.827004
-1.121729,200,244.937842
-131.083426,200,245.556454
-531.329022,200,245.669278
-128.827563,200,245.779926
-134.054306,200,245.890522
-133.538294,200,246.001127
-527.286285,200,246.620018
-527.191008,200,246.730796
-6.539573,200,246.841697
-141.54439,200,246.952482
-250.405919,200,247.063261
-377.345823,200,247.681802
-135.589348,200,247.79222
-398.052382,200,247.902606
-137.940942,200,248.015256
-145.636806,200,248.125457
-6.95431,200,248.743198
-136.65214,200,248.853932
-272.011404,200,248.964485
-131.489867,200,249.075143
-128.003029,200,249.185559
-137.274539,200,249.804847
-1492.171949,200,249.915886
-137.989697,200,250.026273
-260.617784,200,250.136646
-134.606119,200,250.247056
-7.887873,200,250.864897
-285.074522,200,250.977587
-482.017308,200,251.088119
-266.473324,200,251.198616
-254.434609,200,251.309122
-136.301937,200,251.927323
-134.28177,200,252.037593
-694.455819,200,252.14799
-247.889887,200,252.258343
-670.337013,200,252.368857
-667.633988,200,252.986009
-11.333205,200,253.096339
-139.243828,200,253.206799
-136.368084,200,253.317249
-136.930259,200,253.429753
-137.519394,200,254.047548
-362.379016,200,254.158232
-10.653087,200,254.268521
-280.747194,200,254.378583
-10.082087,200,254.489168
-138.405413,200,254.60049
-645.529087,200,255.219259
-139.837136,200,255.33007
-261.524649,200,255.440752
-261.603532,200,255.551456
-251.06137,200,255.661945
-281.361184,200,256.280109
-9.95499,200,256.392759
-11.175163,200,256.503356
-364.864758,200,256.613874
-286.1921,200,256.724568
-130.061837,200,257.342182
-144.152443,200,257.452577
-138.724951,200,257.563023
-137.135771,200,257.673457
-663.983555,200,257.784173
-531.170647,200,258.402069
-144.172441,200,258.512711
-7.82581,200,258.623154
-401.853847,200,258.733761
-1409.4367,200,258.846317
-134.543407,200,259.464992
-257.8327,200,259.57625
-132.376304,200,259.687659
-387.151637,200,259.798308
-330.380489,200,259.909605
-1492.740393,200,260.527677
-692.918606,200,260.637957
-7.39643,200,260.748289
-141.999869,200,260.858589
-791.694312,200,260.969219
-133.197797,200,261.587015
-899.111077,200,261.697662
-271.399604,200,261.810296
-260.753691,200,261.920709
-7.996215,200,262.031072
-1499.400673,200,262.649143
-8.377086,200,262.759588
-281.48749,200,262.87
-826.279139,200,262.980749
-805.361369,200,263.091854
-6.951594,200,263.202728
-313.125172,200,263.820322
-6.082766,200,263.931096
-8.564739,200,264.041675
-139.452208,200,264.154207
-269.702701,200,264.264871
-794.41254,200,264.887017
-272.078082,200,264.998088
-257.067242,200,265.108879
-795.830418,200,265.219578
-903.067135,200,265.32986
-132.4049,200,265.946844
-131.072054,200,266.057406
-251.927014,200,266.168226
-819.130406,200,266.278735
-920.931104,200,266.389282
-134.065771,200,267.006182
-3.48522,200,267.118804
-3.912133,200,267.229302
-343.804775,200,267.339639
-1491.836294,200,267.450285
-881.702033,200,268.067389
-1.834084,200,268.177513
-135.876952,200,268.287657
-5.864092,200,268.397837
-291.632414,200,268.508022
-277.268653,200,269.124935
-825.304016,200,269.235389
-793.552761,200,269.345834
-785.466615,200,269.456262
-792.590434,200,269.569654
-4.886532,200,270.19016
-936.063526,200,270.30056
-788.384406,200,270.411475
-126.575877,200,270.522042
-130.137145,200,270.63241
-1.990505,200,271.251581
-798.717323,200,271.361852
-793.2455,200,271.472579
-789.241791,200,271.583009
-883.78445,200,271.693671
-845.118846,200,271.803738
-4.770006,200,272.422716
-787.988853,200,272.53297
-788.773293,200,272.645464
-782.925052,200,272.755952
-816.232582,200,272.866193
-661.260601,200,273.484971
-798.111361,200,273.595057
-795.178908,200,273.705139
-4.960421,200,273.815199
-786.57348,200,273.925345
-551.081662,200,274.545229
-666.001691,200,274.656502
-668.346368,200,274.767401
-773.823197,200,274.878038
-657.791538,200,274.988427
-662.118299,200,275.609644
-1493.062104,200,275.719973
-779.657892,200,275.829993
-794.304077,200,275.940288
-656.380782,200,276.050428
-796.755855,200,276.669951
-249.465479,200,276.780347
-1494.076759,200,276.890622
-590.832409,200,277.000802
-878.993619,200,277.110981
-784.972488,200,277.730711
-140.146974,200,277.841006
-789.871537,200,277.95128
-1498.343611,200,278.063348
-130.436886,200,278.173661
-785.183275,200,278.792176
-712.220646,200,278.902701
-653.039055,200,279.012851
-822.743076,200,279.122962
-635.70278,200,279.2333
-671.572912,200,279.893543
-267.929477,200,280.006756
-1491.420418,200,280.117734
-779.898454,200,280.228385
-2.08354,200,280.339246
-939.070239,200,280.961318
-788.968823,200,281.072413
-3.532738,200,281.183155
-2.915067,200,281.293782
-805.91202,200,281.405207
-262.150178,200,281.516184
-2.535054,200,282.137019
-1449.255241,200,282.24783
-321.062377,200,282.360837
-789.148994,200,282.471657
-133.631584,200,282.5817
-127.65922,200,283.200769
-647.101967,200,283.311325
-779.83156,200,283.42215
-623.72792,200,283.532551
-798.132378,200,283.642521
-768.069882,200,284.260986
-790.481984,200,284.371588
-785.65875,200,284.48163
-132.136395,200,284.592565
-518.681493,200,284.703234
-133.433911,200,285.322145
-6.591698,200,285.434722
-135.423783,200,285.544896
-287.951354,200,285.655145
-6.274195,200,285.765319
-354.83876,200,286.384387
-132.602033,200,286.494974
-130.914466,200,286.605101
-856.189715,200,286.715171
-771.514088,200,286.825086
-255.365905,200,287.443486
-908.146771,200,287.553763
-788.52309,200,287.663729
-7.067104,200,287.773734
-6.732756,200,287.883964
-134.830139,200,288.505268
-913.249526,200,288.61522
-135.072654,200,288.725368
-929.327022,200,288.835709
-2.730918,200,288.945673
-798.341471,200,289.565211
-258.29304,200,289.67604
-795.9939,200,289.786461
-678.330833,200,289.897152
-813.388708,200,290.007581
-247.517369,200,290.11795
-2.292941,200,290.737296
-133.527831,200,290.847702
-814.716768,200,290.960303
-792.797602,200,291.070732
-131.807651,200,291.18098
-809.886467,200,291.799958
-132.287127,200,291.910372
-845.529503,200,292.020903
-129.900939,200,292.131059
-806.032084,200,292.241351
-799.836601,200,292.859987
-683.822469,200,292.970284
-673.006162,200,293.080832
-530.011028,200,293.191012
-712.246846,200,293.300944
-282.40021,200,293.919051
-673.695725,200,294.031675
-516.455764,200,294.142146
-4.867307,200,294.252128
-664.77649,200,294.362266
-1495.55851,200,294.98221
-679.195539,200,295.092681
-4.340246,200,295.203032
-1493.971282,200,295.31283
-671.221696,200,295.423847
-667.748189,200,296.042828
-666.259797,200,296.152951
-672.778568,200,296.262964
-670.55893,200,296.373196
-266.739052,200,296.48549
-677.463358,200,297.107135
-131.059318,200,297.217649
-133.366102,200,297.328219
-542.525834,200,297.439011
-397.407369,200,297.549704
-265.908497,200,298.169728
-661.566391,200,298.280734
-776.660264,200,298.391861
-714.314102,200,298.502659
-804.238887,200,298.613486
-133.90756,200,298.724097
-811.928497,200,299.343389
-564.827113,200,299.4566
-261.135747,200,299.567986
-677.730628,200,299.679546
-274.417618,200,299.790327
-275.45674,200,300.424563
-134.09551,200,300.538621
-280.267626,200,300.65293
-669.637689,200,300.767377
-682.051147,200,300.883614
-1491.222254,200,301.518064
-399.735882,200,301.63239
-135.140542,200,301.746677
-930.692769,200,301.860739
-275.273719,200,301.975189
-596.405024,200,302.609274
-581.50853,200,302.725782
-3.388763,200,302.840068
-760.543021,200,302.954298
-136.162226,200,303.068009
-267.234477,200,303.698471
-642.528031,200,303.812029
-266.18765,200,303.925639
-629.982751,200,304.039589
-266.955431,200,304.155033
-0.569321,200,304.786969
-132.410529,200,304.900745
-663.982482,200,305.013939
-574.380151,200,305.127182
-288.516682,200,305.240503
-544.24019,200,305.870192
-261.185492,200,305.983524
-131.262946,200,306.099169
-268.903352,200,306.212266
-129.78817,200,306.32562
-266.890411,200,306.956001
-268.591583,200,307.069357
-263.908495,200,307.182519
-1493.371179,200,307.296073
-254.930038,200,307.409728
-267.553983,200,308.03961
-132.991895,200,308.154814
-268.873966,200,308.268239
-264.858734,200,308.381713
-267.926638,200,308.494744
-668.533538,200,308.607795
-533.897129,200,309.240135
-677.248403,200,309.353477
-41.331769,200,309.466641
-136.415908,200,309.582599
-518.842601,200,309.696931
-0.727931,200,310.32715
-131.316234,200,310.440668
-413.281007,200,310.554314
-271.729229,200,310.667797
-141.444395,200,310.781118
-245.989405,200,311.410674
-658.251829,200,311.526373
-131.530201,200,311.639569
-134.887107,200,311.752501
-585.332577,200,311.865808
-464.112173,200,312.494692
-133.59597,200,312.608074
-3.571233,200,312.721459
-1493.273918,200,312.834924
-399.354311,200,312.948231
-286.175653,200,313.580083
-133.429169,200,313.693399
-806.552932,200,313.806365
-262.936417,200,313.919487
-142.37793,200,314.032761
-280.252344,200,314.663698
-663.693036,200,314.776911
-817.18916,200,314.890428
-137.854805,200,315.005753
-259.703084,200,315.119073
-813.646698,200,315.748787
-271.644948,200,315.862035
-397.549151,200,315.975509
-591.833486,200,316.088718
-1.724217,200,316.202138
-133.983799,200,316.831653
-667.681651,200,316.94702
-4.224099,200,317.06036
-2.514084,200,317.173322
-272.092362,200,317.286301
-818.388406,200,317.398936
-677.429552,200,318.028692
-266.214845,200,318.141744
-666.135019,200,318.254605
-689.341864,200,318.367337
-136.371786,200,318.482637
-696.071881,200,319.1121
-689.350663,200,319.224943
-669.026252,200,319.337689
-440.167017,200,319.45067
-280.482515,200,319.5639
-692.997905,200,320.19774
-277.03943,200,320.310663
-6.823393,200,320.423602
-5.630633,200,320.538275
-272.671009,200,320.650981
-138.903844,200,321.279806
-263.05611,200,321.393027
-655.105644,200,321.505769
-680.277223,200,321.618439
-273.862823,200,321.731254
-285.19788,200,322.359893
-289.154549,200,322.474855
-702.433616,200,322.587469
-268.184808,200,322.700639
-137.381705,200,322.81342
-545.33048,200,323.442071
-417.701981,200,323.554947
-270.220418,200,323.667445
-136.625135,200,323.780024
-542.728548,200,323.892614
-275.789834,200,324.523134
-442.499864,200,324.637211
-543.069654,200,324.75052
-411.504915,200,324.863254
-269.608106,200,324.976454
-260.966897,200,325.605271
-261.783424,200,325.718343
-137.186427,200,325.831531
-273.686747,200,325.944389
-134.469622,200,326.059455
-274.04105,200,326.172224
-542.535951,200,326.801131
-609.978441,200,326.914648
-550.060486,200,327.027692
-575.938814,200,327.140532
-135.199667,200,327.253364
-273.983759,200,327.885061
-136.386229,200,328.000242
-4.506232,200,328.112989
-558.917566,200,328.225558
-255.798913,200,328.338056
-543.895195,200,328.967288
-278.685983,200,329.080387
-273.010914,200,329.193194
-137.985184,200,329.306559
-660.453413,200,329.419644
-277.043148,200,330.051813
-255.299867,200,330.164605
-135.465669,200,330.27746
-137.217028,200,330.390281
-143.208409,200,330.503029
-389.07988,200,331.131697
-270.421407,200,331.244867
-133.810211,200,331.357834
-137.57172,200,331.470877
-539.432464,200,331.585709
-676.624475,200,332.214445
-139.123526,200,332.327348
-7.249685,200,332.440444
-564.563222,200,332.553116
-399.496223,200,332.665731
-533.695712,200,333.294075
-8.271306,200,333.4068
-274.150749,200,333.51971
-136.690434,200,333.634768
-407.439036,200,333.747424
-135.853793,200,334.375951
-264.175268,200,334.488783
-398.817479,200,334.602704
-400.961575,200,334.715814
-276.795946,200,334.828559
-278.866085,200,335.456806
-5.307775,200,335.571755
-4.732054,200,335.684331
-4.850539,200,335.797123
-272.752185,200,335.909737
-402.987831,200,336.022103
-436.391987,200,336.652441
-274.434509,200,336.765923
-399.678432,200,336.879041
-467.226935,200,336.992384
-407.933689,200,337.108079
-276.387674,200,337.739827
-136.126633,200,337.852847
-5.3259,200,337.966237
-5.786599,200,338.079517
-138.277436,200,338.192532
-545.024661,200,338.822635
-139.53468,200,338.936092
-275.007204,200,339.051509
-7.117878,200,339.164825
-274.628849,200,339.278317
-400.75785,200,339.909317
-139.393175,200,340.02273
-413.035224,200,340.136028
-278.826465,200,340.249155
-513.539783,200,340.362228
-397.202118,200,340.993848
-270.547479,200,341.106956
-140.724281,200,341.220165
-533.811243,200,341.333417
-3.990955,200,341.446491
-5.410173,200,342.075602
-275.038956,200,342.18889
-282.460829,200,342.302194
-141.203259,200,342.415319
-139.604922,200,342.530652
-274.838562,200,343.160742
-393.436455,200,343.273651
-134.184744,200,343.386646
-265.279128,200,343.499668
-132.891906,200,343.612948
-132.505677,200,344.242067
-507.757036,200,344.355198
-274.887219,200,344.470371
-3.128589,200,344.584236
-265.526562,200,344.697614
-2.630462,200,344.810662
-139.558809,200,345.440077
-0.732755,200,345.553408
-1.575218,200,345.666187
-132.512996,200,345.779454
-401.007985,200,345.892548
-1.006303,200,346.523757
-549.644804,200,346.637116
-587.252649,200,346.750049
-790.012292,200,346.863413
-2.072641,200,346.976178
-663.351119,200,347.605353
-543.977163,200,347.718541
-520.385494,200,347.831903
-0.540198,200,347.945241
-632.029993,200,348.060357
-135.651597,200,348.689281
-665.451172,200,348.802521
-273.896713,200,348.915682
-535.299433,200,349.028575
-268.755801,200,349.141521
-407.701133,200,349.771579
-133.426351,200,349.884483
-139.82049,200,350.000195
-475.4431,200,350.113413
-409.445458,200,350.226508
-407.72462,200,350.856099
-272.017952,200,350.96982
-270.720237,200,351.08312
-1.152179,200,351.196478
-271.931135,200,351.309485
-535.279697,200,351.940319
-406.932762,200,352.053008
-139.738663,200,352.165093
-139.068379,200,352.277699
-411.725252,200,352.390059
-132.938876,200,353.017095
-417.949163,200,353.129627
-271.262144,200,353.242139
-272.438171,200,353.354461
-278.254157,200,353.466819
-554.956926,200,353.581554
-137.122711,200,354.208555
-274.607727,200,354.321126
-1.825183,200,354.433608
-422.750315,200,354.546433
-276.185588,200,354.66004
-265.576094,200,355.287043
-266.371792,200,355.399986
-0.464088,200,355.512449
-262.659466,200,355.627108
-277.956719,200,355.739599
-266.228516,200,356.365313
-525.070346,200,356.478345
-405.041912,200,356.590883
-484.962566,200,356.703772
-575.970898,200,356.816395
-602.818408,200,357.442049
-506.032,200,357.554694
-2.634077,200,357.669662
-403.253572,200,357.78239
-3.394369,200,357.895066
-279.479331,200,358.523158
-279.259247,200,358.636154
-273.611444,200,358.748806
-526.254499,200,358.861475
-421.924208,200,358.974591
-1.766233,200,359.603397
-270.529692,200,359.716855
-140.882087,200,359.829924
-1.562251,200,359.943043
-279.043766,200,360.055718
-515.72079,200,360.681754
-271.717091,200,360.794305
-271.124519,200,360.906744
-275.849039,200,361.019401
-1.367263,200,361.134348
-4.448525,200,361.759446
-400.651918,200,361.872302
-535.039263,200,361.985159
-402.695503,200,362.097897
-132.326406,200,362.210373
-264.679619,200,362.835557
-551.421847,200,362.94824
-460.075845,200,363.061195
-2.582204,200,363.173539
-543.599102,200,363.288047
-531.940118,200,363.400706
-291.226297,200,364.026143
-591.775871,200,364.138885
-132.778062,200,364.251582
-137.390968,200,364.364386
-413.92658,200,364.476975
-486.319243,200,365.104789
-465.429232,200,365.217661
-271.062489,200,365.33239
-273.786583,200,365.445126
-0.559332,200,365.5579
-137.915674,200,366.182864
-3.190344,200,366.294584
-134.128412,200,366.406368
-648.771033,200,366.51814
-394.357107,200,366.629826
-138.22733,200,367.254106
-268.766852,200,367.366019
-139.308093,200,367.479781
-452.164085,200,367.591633
-266.82759,200,367.703444
-408.312242,200,368.326994
-2.258751,200,368.438682
-275.996466,200,368.550231
-405.492844,200,368.661825
-269.535736,200,368.773212
-549.06662,200,369.396611
-1.647412,200,369.508289
-780.153378,200,369.62214
-558.755641,200,369.733509
-272.965425,200,369.844531
-406.277151,200,370.466877
-1085.574455,200,370.578404
-827.455967,200,370.689905
-934.348015,200,370.801172
-677.6312,200,370.912512
-707.205347,200,371.533567
-806.267883,200,371.64483
-676.136091,200,371.755996
-794.011314,200,371.867016
-679.422518,200,371.980139
-827.402091,200,372.091257
-541.669645,200,372.713274
-621.155788,200,372.82448
-767.319786,200,372.935643
-845.565593,200,373.046623
-930.584872,200,373.15769
-546.548905,200,373.779189
-1.544182,200,373.89054
-755.290824,200,374.001827
-2.537914,200,374.113173
-822.806289,200,374.226714
-137.333248,200,374.850058
-812.937071,200,374.961873
-676.569925,200,375.07287
-679.099187,200,375.183798
-3.114784,200,375.295051
-408.3417,200,375.915943
-2.937001,200,376.027109
-845.609093,200,376.138078
-3.984247,200,376.249224
-547.701355,200,376.360392
-671.79184,200,376.981757
-683.433477,200,377.094985
-405.073546,200,377.206166
-915.23522,200,377.317272
-445.320998,200,377.428491
-952.601019,200,378.049734
-541.836131,200,378.161032
-2.243552,200,378.272084
-545.170802,200,378.38322
-409.354407,200,378.494439
-137.32848,200,379.1155
-409.685914,200,379.226799
-274.050598,200,379.34021
-410.560953,200,379.451366
-2.539443,200,379.562599
-273.533971,200,380.185587
-691.816603,200,380.296816
-792.79747,200,380.408071
-715.591339,200,380.519307
-683.396073,200,380.630813
-690.36175,200,380.741968
-134.204376,200,381.363238
-134.823117,200,381.474341
-584.161438,200,381.587457
-132.42236,200,381.698608
-2.558092,200,381.809622
-538.832847,200,382.431219
-419.689985,200,382.5424
-839.548015,200,382.653455
-813.335758,200,382.764635
-414.861271,200,382.875523
-141.626199,200,383.496542
-133.616603,200,383.607954
-541.580029,200,383.719115
-133.485978,200,383.830229
-141.452208,200,383.943474
-541.826911,200,384.564645
-694.610733,200,384.67689
-2.9027,200,384.78861
-644.37234,200,384.899528
-654.895772,200,385.011009
-407.827323,200,385.632299
-680.886931,200,385.74377
-272.693424,200,385.855174
-134.994664,200,385.96624
-273.019111,200,386.077663
-609.959282,200,386.699255
-4.126083,200,386.812422
-138.892155,200,386.92372
-362.76221,200,387.034889
-398.284841,200,387.1459
-141.715729,200,387.767044
-274.338754,200,387.878162
-272.467678,200,387.989053
-3.911693,200,388.100274
-137.169171,200,388.211417
-143.007635,200,388.83619
-270.573273,200,388.947454
-515.481147,200,389.060747
-551.368936,200,389.171892
-136.833449,200,389.283148
-407.920372,200,389.907851
-271.159292,200,390.019464
-3.892161,200,390.130769
-271.990865,200,390.242362
-538.319408,200,390.353632
-3.506686,200,390.464773
-140.002836,200,391.086178
-402.031064,200,391.197263
-141.1073,200,391.310634
-7.150175,200,391.421827
-135.341894,200,391.532844
-4.430165,200,392.155195
-545.864684,200,392.266405
-134.906167,200,392.377701
-427.240255,200,392.488663
-554.647394,200,392.599771
-926.543859,200,393.221682
-548.455449,200,393.332782
-541.606871,200,393.443808
-825.984595,200,393.556851
-803.975299,200,393.667853
-6.6791,200,394.289898
-538.830178,200,394.401572
-139.260612,200,394.512957
-543.272594,200,394.626401
-827.94407,200,394.738283
-767.105769,200,395.360536
-275.115819,200,395.471771
-686.872134,200,395.582907
-140.876385,200,395.694133
-4.803158,200,395.807284
-545.111812,200,396.429087
-929.234944,200,396.540427
-392.928668,200,396.651556
-409.924092,200,396.762702
-406.575274,200,396.873718
-4.007415,200,397.495557
-135.445828,200,397.606714
-520.342344,200,397.717787
-272.005774,200,397.828674
-4.63695,200,397.939888
-671.794644,200,398.560957
-138.148277,200,398.674363
-137.969305,200,398.785839
-1031.053428,200,398.897053
-136.962458,200,399.008191
-133.818854,200,399.119482
-274.265141,200,399.742999
-417.396807,200,399.854887
-276.481448,200,399.966877
-413.390865,200,400.078647
-147.707198,200,400.190577
-5.819558,200,400.936089
-691.464115,200,401.047607
-675.224805,200,401.159399
-628.401397,200,401.271938
-846.622144,200,401.384502
-686.969973,200,402.129614
-490.221755,200,402.24367
-427.836237,200,402.360592
-405.669726,200,402.474571
-0.740865,200,402.588359
-410.061266,200,403.249891
-801.857413,200,403.36122
-804.630009,200,403.472422
-787.645285,200,403.585387
-907.720896,200,403.696361
-10.607182,200,404.318319
-810.799519,200,404.429454
-816.150707,200,404.540689
-9.792878,200,404.652179
-9.583818,200,404.763787
-3.454718,200,405.385185
-2.167632,200,405.496213
-858.324743,200,405.607141
-950.948191,200,405.718133
-943.680671,200,405.828925
-1.236867,200,406.45226
-816.169593,200,406.563394
-811.371953,200,406.674206
-877.852948,200,406.785307
-823.555306,200,406.896197
-812.009431,200,407.517088
-878.797415,200,407.628121
-676.498279,200,407.739118
-804.678969,200,407.850026
-928.1564,200,407.960951
-816.199412,200,408.071749
-850.039585,200,408.691519
-778.192263,200,408.804683
-842.780356,200,408.915784
-677.358642,200,409.026742
-811.217375,200,409.137605
-871.748178,200,409.759765
-710.074901,200,409.870958
-773.788716,200,409.982346
-765.421291,200,410.093366
-810.128304,200,410.204552
-887.433815,200,410.825469
-819.232018,200,410.93621
-696.489159,200,411.049376
-683.197463,200,411.160151
-717.528495,200,411.270949
-854.286092,200,411.89186
-546.813032,200,412.003035
-806.219988,200,412.113911
-679.084055,200,412.224569
-1491.822892,200,412.335566
-649.317939,200,412.956726
-550.051461,200,413.067468
-865.342099,200,413.178674
-667.399891,200,413.289829
-808.832323,200,413.402924
-546.993572,200,414.023525
-710.96495,200,414.134469
-689.678896,200,414.245402
-408.120873,200,414.356244
-552.395712,200,414.46709
-549.061932,200,415.090075
-552.379675,200,415.201168
-409.811501,200,415.312429
-732.639571,200,415.423734
-141.321124,200,415.535076
-407.464065,200,416.156086
-415.447529,200,416.26898
-553.176778,200,416.382405
-638.818324,200,416.494627
-271.390067,200,416.606686
-541.805233,200,417.231358
-581.664327,200,417.343448
-641.20466,200,417.455306
-409.89652,200,417.567008
-405.521002,200,417.678515
-669.037554,200,417.790023
-138.076177,200,418.415321
-138.851189,200,418.527036
-414.086337,200,418.638678
-269.975089,200,418.750385
-277.488303,200,418.862244
-276.892651,200,419.485698
-138.460946,200,419.597579
-536.128884,200,419.710045
-421.871054,200,419.822106
-281.867081,200,419.933955
-0.532261,200,420.560951
-0.790566,200,420.672521
-405.457852,200,420.784123
-139.79684,200,420.895937
-536.463962,200,421.007391
-271.852815,200,421.630077
-134.662621,200,421.741336
-665.100858,200,421.852548
-393.604906,200,421.963765
-394.071642,200,422.074749
-134.6707,200,422.696143
-134.415045,200,422.807299
-274.087169,200,422.920555
-272.594402,200,423.031464
-269.390469,200,423.142695
-279.030895,200,423.763675
-269.081927,200,423.875256
-403.629113,200,423.986246
-671.571264,200,424.09722
-271.03263,200,424.208461
-406.624228,200,424.830502
-278.476701,200,424.941605
-134.718103,200,425.053094
-274.48341,200,425.166293
-431.658271,200,425.277291
-270.501574,200,425.896374
-539.537395,200,426.007409
-268.975223,200,426.118696
-138.546763,200,426.230142
-2.482788,200,426.34115
-3.872921,200,426.452241
-391.364126,200,427.072326
-265.272813,200,427.183527
-400.782081,200,427.294804
-271.230388,200,427.405777
-3.05786,200,427.518898
-278.039014,200,428.138102
-266.080846,200,428.249623
-394.109189,200,428.361068
-420.154612,200,428.472522
-136.820606,200,428.58368
-137.607829,200,429.204165
-447.401018,200,429.315312
-521.763961,200,429.426392
-401.401611,200,429.537235
-386.570655,200,429.648492
-142.181746,200,430.271445
-139.47642,200,430.382704
-268.128534,200,430.493567
-405.82182,200,430.60444
-1.937107,200,430.715129
-270.203881,200,431.334728
-258.036031,200,431.44584
-135.305761,200,431.55649
-138.647848,200,431.667535
-131.90789,200,431.778538
-405.09151,200,432.397642
-2.20449,200,432.508424
-539.977456,200,432.619477
-2.267902,200,432.732447
-264.641307,200,432.843009
-268.346039,200,433.463399
-454.244158,200,433.574234
-280.440241,200,433.68526
-380.997096,200,433.796217
-273.940543,200,433.907109
-3.47399,200,434.526551
-134.421233,200,434.637893
-136.13836,200,434.749754
-398.727485,200,434.860733
-534.305712,200,434.972072
-134.960843,200,435.084933
-1.139287,200,435.70388
-4.388263,200,435.814743
-271.152921,200,435.925666
-512.812821,200,436.036669
-136.606911,200,436.147465
-266.323587,200,436.767167
-272.14209,200,436.878428
-1.228644,200,436.989614
-410.611455,200,437.100946
-12.375884,200,437.211873
-0.870151,200,437.831522
-525.333972,200,437.944503
-0.508171,200,438.055429
-299.998573,200,438.166665
-508.497138,200,438.277734
-576.018149,200,438.897027
-269.909047,200,439.007992
-8.308764,200,439.118955
-136.540983,200,439.229918
-269.880413,200,439.340827
-267.806602,200,439.961451
-532.770555,200,440.072995
-1.067278,200,440.184085
-583.182652,200,440.296977
-420.529426,200,440.408129
-266.725026,200,441.027886
-269.17567,200,441.138989
-280.508383,200,441.25011
-424.401263,200,441.361293
-584.804712,200,441.47234
-267.956223,200,442.091834
-458.078273,200,442.203072
-269.182322,200,442.314275
-263.983656,200,442.42547
-256.202377,200,442.538759
-398.183205,200,443.158182
-435.038631,200,443.269123
-534.776005,200,443.379889
-461.974191,200,443.490845
-132.357797,200,443.60195
-305.877921,200,444.22154
-142.034839,200,444.332551
-139.72888,200,444.443377
-424.148515,200,444.554095
-523.668735,200,444.665884
-552.144351,200,444.777397
-136.978651,200,445.399529
-266.170759,200,445.510428
-137.289286,200,445.621519
-140.118879,200,445.732419
-288.322914,200,445.843231
-259.900367,200,446.462653
-136.129763,200,446.573834
-131.636219,200,446.684797
-394.74234,200,446.795501
-271.614904,200,446.906282
-133.922138,200,447.525518
-394.305509,200,447.636573
-413.273087,200,447.750027
-136.194024,200,447.860939
-0.416085,200,447.972031
-135.280196,200,448.591537
-0.337826,200,448.702482
-265.136291,200,448.813661
-267.049211,200,448.924695
-404.011915,200,449.035661
-131.646515,200,449.659395
-133.515791,200,449.771761
-121.617525,200,449.883574
-133.191275,200,449.997825
-130.712108,200,450.109211
-552.55515,200,450.730551
-286.799993,200,450.842064
-392.908169,200,450.953799
-435.610649,200,451.06555
-292.65185,200,451.17724
-0.453604,200,451.797871
-244.722199,200,451.909714
-267.498746,200,452.021576
-404.913798,200,452.133515
-276.294584,200,452.24749
