#{"t_start": 1698683506.2044702, "env_id": "CarRacing-v2"}
r,l,t
704.560261,1000,11358.747205
775.379939,1000,11370.915493
896.015936,1000,11382.383169
867.845659,1000,11394.245449
641.830065,1000,11406.107976
794.736842,1000,11418.131279
769.402985,1000,11429.697023
881.191223,1000,11441.609796
892.882562,1000,11453.475019
678.156997,1000,11465.288015
892.537313,1000,11477.006162
872.696246,1000,11488.648688
427.272727,1000,11500.1928
683.972125,1000,11512.097742
686.206897,1000,11523.865482
841.37931,1000,11535.646754
838.931298,1000,11547.326197
606.713781,1000,11559.123351
865.277778,1000,11570.946794
851.724138,1000,11582.760222
544.444444,1000,11594.738402
663.754045,1000,11606.789594
880.079681,1000,11618.162534
378.658537,1000,11630.034592
653.333333,1000,11641.827572
859.70696,1000,11653.569312
730.721003,1000,11665.739132
441.528239,1000,11677.666539
298.230088,1000,11689.854147
904.1,959,11701.279682
926.0,740,11710.111498
819.254658,1000,11722.504917
349.511401,1000,11734.394493
677.777778,1000,11746.141631
603.125,1000,11758.381922
712.70903,1000,11770.371565
859.731544,1000,11782.40112
676.223776,1000,11794.208973
552.866242,1000,11806.4232
907.7,923,11816.836484
889.795918,1000,11828.868823
836.666667,1000,11840.83487
695.698925,1000,11852.845406
283.386581,1000,11864.511585
467.741935,1000,11876.330262
700.643087,1000,11888.416476
400.0,1000,11900.015491
546.752508,791,11909.407699
864.412811,1000,11921.078013
646.575342,1000,11932.865892
788.888889,1000,11944.610739
608.661417,1000,11955.791275
767.647059,1000,11967.290697
722.393822,1000,11978.675187
810.505837,1000,11990.011403
305.516279,597,11996.540397
705.343511,1000,12008.164149
789.273356,1000,12019.961001
163.053605,662,12028.071584
769.565217,1000,12039.847358
444.776119,1000,12051.32418
834.782609,1000,12062.688796
649.206349,1000,12074.383708
520.689655,1000,12085.504693
606.293706,1000,12097.135955
734.532374,1000,12108.845745
602.12766,1000,12120.942502
546.840149,1000,12132.466973
850.530035,1000,12144.117882
838.356164,1000,12155.658996
738.028169,1000,12167.453851
234.645669,1000,12178.414305
863.099631,1000,12189.911185
888.593156,1000,12201.51185
932.1,679,12209.21883
393.103448,1000,12220.768089
839.655172,1000,12232.032959
540.740741,1000,12243.728594
873.333333,1000,12255.485838
870.711297,1000,12266.715563
882.332155,1000,12278.455763
889.247312,1000,12289.985392
842.176871,1000,12301.870443
669.784173,1000,12313.515597
701.26183,1000,12325.445298
57.342657,1000,12336.636937
867.625899,1000,12348.286715
671.523179,1000,12360.26426
847.183099,1000,12372.039082
252.33268,628,12379.336701
632.258065,1000,12391.066993
355.507985,579,12397.585229
761.63522,1000,12409.443656
880.544747,1000,12420.761291
357.083612,681,12428.449881
822.509225,1000,12439.994009
872.789116,1000,12451.577045
542.622951,1000,12463.232921
852.02952,1000,12474.643271
780.149813,1000,12486.360492
155.580205,551,12492.624246
823.076923,1000,12504.2067
869.69697,1000,12515.817349
772.928571,986,12527.268549
15.793471,252,12530.016768
691.666667,1000,12542.227169
868.641115,1000,12554.178835
839.0681,1000,12566.081128
809.375,1000,12578.221411
556.666667,1000,12590.09171
921.7,783,12599.524132
731.61512,1000,12611.629912
855.271565,1000,12623.676633
189.659851,636,12630.851149
620.116618,1000,12643.34264
817.96875,1000,12654.906135
685.942492,1000,12667.180406
15.750704,428,12672.176439
815.625,1000,12684.013308
549.068323,1000,12696.359756
829.577465,1000,12708.211731
872.111554,1000,12719.676914
663.754045,1000,12731.637202
784.057971,1000,12743.184884
852.727273,1000,12754.778243
879.79798,1000,12766.605938
414.195584,1000,12778.594337
612.802768,1000,12790.249868
276.146789,1000,12802.198425
495.155709,1000,12813.958928
613.815789,1000,12825.718505
499.303136,1000,12837.267546
701.204819,1000,12849.340614
594.006309,1000,12861.350508
873.076923,1000,12872.995292
809.090909,1000,12884.863724
834.85342,1000,12896.869804
926.6,734,12905.264937
884.615385,1000,12916.646872
880.645161,1000,12928.417171
800.70922,1000,12940.247934
638.709677,1000,12952.262084
521.95122,1000,12964.37305
529.032258,1000,12976.212966
587.116564,1000,12988.180409
771.287129,1000,13000.002249
859.259259,1000,13011.492239
822.033898,1000,13023.312048
562.207358,1000,13035.301234
29.276259,255,13038.091658
429.968454,1000,13049.843653
865.986395,1000,13061.464909
13.026971,406,13066.022323
670.034843,1000,13077.60064
786.597938,1000,13089.334099
371.830986,1000,13100.954104
380.836237,1000,13112.701043
882.517483,1000,13124.330961
241.28638,710,13132.385221
885.347985,1000,13143.996414
678.52349,1000,13155.733289
875.0,1000,13167.548966
876.588629,1000,13179.513176
906.7,933,13190.487804
922.2,778,13199.579158
870.491803,1000,13211.544935
877.941176,1000,13223.267262
892.592593,1000,13234.664367
736.120401,1000,13246.459605
507.669617,1000,13258.482342
921.2,788,13267.441057
868.858131,1000,13279.127877
572.364672,1000,13291.449561
931.8,682,13299.230144
872.60274,1000,13311.090101
866.777409,1000,13322.548894
852.898551,1000,13334.13978
920.0,800,13343.539392
888.764045,1000,13354.983088
846.619217,1000,13366.686101
699.256506,1000,13378.111624
855.882353,1000,13389.656077
928.8,712,13397.705978
705.555556,1000,13409.854259
866.942149,1000,13421.254846
841.422594,1000,13432.81988
410.48951,1000,13444.524409
830.379747,1000,13456.517512
861.937716,1000,13468.35716
607.581227,1000,13479.957855
865.397924,1000,13491.777965
889.090909,1000,13503.439601
886.666667,1000,13515.285365
886.622074,1000,13527.068266
879.166667,1000,13538.584327
881.132075,1000,13550.078159
925.4,746,13558.486012
841.979522,1000,13570.392804
511.428571,1000,13582.603225
884.962406,1000,13594.047875
646.428571,1000,13605.504018
881.617647,1000,13617.159838
460.315789,911,13627.759313
833.554817,1000,13639.639876
807.894737,1000,13651.519155
640.634006,1000,13663.403512
866.442953,1000,13675.240569
504.501608,1000,13687.126545
915.7,843,13697.108288
688.590604,1000,13708.680017
919.2,808,13718.329757
597.183099,1000,13730.037327
401.432665,1000,13741.855575
416.556291,1000,13753.717544
932.6,674,13761.616045
876.095618,1000,13773.126578
831.29771,1000,13784.648591
835.483871,1000,13796.290704
673.195876,1000,13808.031937
674.074074,1000,13819.077123
506.648199,1000,13831.297651
442.319749,1000,13843.278545
800.662252,1000,13855.025394
757.142857,1000,13866.681549
822.818792,1000,13878.392372
307.534247,1000,13889.863229
273.770492,1000,13901.388433
733.874089,974,13912.328418
59.491228,371,13916.65167
36.602362,446,13921.639683
738.827839,1000,13933.254937
5.846341,284,13936.466369
542.788396,911,13947.049871
505.633803,1000,13958.339665
796.678967,1000,13969.803115
836.708861,1000,13981.662923
866.911765,1000,13993.179976
792.592593,1000,14004.70678
35.605479,597,14011.297608
12.133333,413,14016.033672
927.6,724,14024.302053
803.225806,1000,14036.145448
284.10596,1000,14047.521857
442.763158,1000,14058.945928
841.37931,1000,14070.783025
835.018051,1000,14082.404378
495.588235,1000,14093.875511
929.2,708,14101.783842
875.438596,1000,14113.393824
867.105263,1000,14125.256942
841.391941,1000,14136.833291
647.572816,1000,14148.638361
870.779221,1000,14160.534115
922.0,780,14169.34464
876.89769,1000,14181.083947
891.044776,1000,14193.173072
825.423729,1000,14204.988432
726.086957,1000,14216.696404
408.305648,1000,14228.41728
931.6,684,14236.517626
867.320261,1000,14248.316916
922.3,777,14257.166422
896.753247,1000,14269.132252
702.120141,1000,14281.115819
853.846154,1000,14292.805805
902.5,975,14303.868987
721.656051,1000,14315.521189
885.507246,1000,14327.092125
845.454545,1000,14338.763267
871.246006,1000,14350.762863
859.59596,1000,14362.459721
601.438849,1000,14373.988644
842.446043,1000,14385.106786
856.081081,1000,14396.908597
922.2,778,14406.051433
590.625,1000,14417.935133
635.915493,1000,14429.650427
888.372093,1000,14441.154248
883.333333,1000,14452.807912
428.301887,1000,14464.597747
665.886288,1000,14476.386058
535.220126,1000,14488.371517
858.677686,1000,14499.917482
862.585034,1000,14511.773087
874.545455,1000,14523.343699
854.397394,1000,14534.85173
741.750842,1000,14546.557575
859.59596,1000,14558.433448
912.1,879,14568.723732
442.372881,1000,14580.295516
810.299003,1000,14592.085766
879.166667,1000,14603.765969
600.934579,1000,14615.943376
643.82716,1000,14627.913271
930.8,692,14635.914012
424.137931,1000,14647.615582
920.8,792,14657.03852
731.288344,1000,14669.041255
96.533333,469,14674.525012
226.607407,809,14683.521094
226.460481,1000,14694.743156
698.479087,1000,14706.286548
651.908397,1000,14717.425937
736.601307,1000,14729.305357
751.851852,1000,14741.142403
830.555556,1000,14752.66849
817.241379,1000,14764.408797
820.689655,1000,14776.040748
681.25,1000,14788.127507
532.911392,1000,14800.104184
886.622074,1000,14811.86922
874.074074,1000,14823.446303
846.808511,1000,14835.231443
878.10219,1000,14846.49729
190.855738,699,14854.874546
-79.957143,372,14859.210076
696.052632,1000,14871.107314
879.310345,1000,14882.332883
597.058824,1000,14894.649654
932.1,679,14902.787126
882.014388,1000,14914.442132
855.32646,1000,14926.168342
834.42623,1000,14938.035168
781.410256,1000,14950.206605
66.723881,386,14954.412224
390.157143,778,14963.608332
604.318937,1000,14975.125898
83.870968,1000,14986.57468
883.108108,1000,14998.054041
829.054054,1000,15009.6753
673.049645,1000,15021.071161
675.384615,1000,15032.934433
711.688312,1000,15044.774721
437.634409,1000,15055.528352
849.152542,1000,15067.013724
916.2,838,15076.575057
834.707904,1000,15088.146515
868.454259,1000,15099.839999
878.723404,1000,15111.300987
872.125436,1000,15122.819057
546.864686,1000,15134.38907
432.258065,1000,15145.922207
502.888087,1000,15157.300682
654.716981,1000,15168.954703
764.238411,1000,15180.700938
889.830508,1000,15192.322061
893.485342,1000,15203.895193
164.705882,1000,15215.089679
461.688312,1000,15226.502838
108.108108,1000,15238.405131
217.567568,1000,15249.923962
405.376344,1000,15261.206736
383.108108,1000,15272.493204
650.0,1000,15283.869169
837.728938,1000,15295.461524
78.321678,1000,15306.831199
607.936508,1000,15318.646358
333.447099,1000,15330.211341
922.9,771,15339.161633
443.806647,1000,15350.787497
752.631579,1000,15362.568206
437.037037,1000,15373.976999
702.083333,1000,15385.098707
542.405063,1000,15396.84999
925.9,741,15405.507192
925.9,741,15414.027071
933.7,663,15421.476307
656.097561,1000,15432.996809
665.472313,1000,15444.833124
604.477612,1000,15456.869464
760.0,1000,15468.569062
353.172205,1000,15480.406543
896.047431,1000,15491.602408
856.043956,1000,15503.100008
332.258065,1000,15514.725796
494.594595,1000,15526.497162
237.4613,1000,15538.210794
882.45614,1000,15549.844694
931.7,683,15557.728621
888.372093,1000,15568.976444
435.211268,1000,15580.3498
877.777778,1000,15591.694296
345.993031,1000,15602.869761
380.144404,1000,15614.225409
335.33123,1000,15625.751553
621.153846,1000,15637.472061
856.375839,1000,15649.06581
774.100719,1000,15660.662247
409.868421,1000,15672.381156
857.295374,1000,15683.836478
838.931298,1000,15695.200375
290.625,1000,15706.791855
765.724382,1000,15718.427402
893.079585,1000,15729.858169
138.28125,1000,15740.877592
525.0,1000,15752.379238
693.357934,1000,15763.385397
788.111888,1000,15774.960338
810.344828,1000,15786.602941
548.648649,1000,15798.221079
619.242902,1000,15809.937966
798.648649,1000,15821.379054
739.721254,1000,15833.008327
274.592834,1000,15844.704906
776.254181,1000,15856.358269
848.529412,1000,15867.887193
921.9,781,15876.87191
861.538462,1000,15888.248106
602.265372,1000,15899.564687
928.6,714,15907.900529
888.593156,1000,15919.360629
688.778878,1000,15931.073623
306.976744,1000,15942.415747
650.0,1000,15954.011784
882.517483,1000,15965.472215
769.127517,1000,15977.094969
863.114754,1000,15988.240253
346.886447,1000,15999.282284
795.081967,1000,16011.002652
634.042553,1000,16022.533425
351.388889,1000,16033.996232
617.868339,1000,16045.768279
903.5,965,16057.015155
239.160839,1000,16068.410834
829.961089,1000,16079.652831
291.608392,1000,16091.038619
783.458647,1000,16102.566514
542.384106,1000,16114.401298
576.806084,1000,16126.017926
862.825279,1000,16137.473201
565.680473,1000,16149.646692
754.67128,1000,16161.290416
890.44586,1000,16173.006601
836.936937,1000,16184.996232
918.9,811,16194.239204
301.869159,1000,16206.081016
882.014388,1000,16217.516802
923.0,770,16226.499265
850.877193,1000,16238.121377
844.827586,1000,16249.799874
890.0,1000,16261.547162
853.900709,1000,16272.819708
857.597173,1000,16284.310393
406.993007,1000,16295.716662
618.032787,1000,16307.487576
862.711864,1000,16319.178827
628.15534,1000,16331.111783
906.8,932,16341.643884
385.714286,1000,16353.552428
239.285714,1000,16365.116237
416.014235,1000,16376.546608
661.19403,1000,16388.113786
513.793103,1000,16399.60553
405.016722,1000,16411.248446
519.565217,1000,16422.716591
660.416667,1000,16434.484263
562.952646,1000,16446.850961
559.509202,1000,16458.801351
889.399293,1000,16470.447394
600.0,1000,16482.596642
532.398754,1000,16494.360321
111.356467,1000,16506.097965
620.0,1000,16517.800231
716.949153,1000,16529.406627
275.776398,1000,16541.223017
396.688742,1000,16552.766041
758.064516,1000,16564.578259
296.923077,1000,16576.478557
315.430267,1000,16588.54138
856.375839,1000,16600.309889
863.087248,1000,16611.961182
888.970588,1000,16623.339317
892.857143,1000,16634.78065
322.95082,1000,16646.737389
815.322581,1000,16658.01303
444.850498,1000,16669.886705
505.442177,1000,16681.696382
606.451613,1000,16693.404791
677.372263,1000,16704.843742
746.689895,1000,16716.431573
376.340694,1000,16728.005619
288.704319,1000,16739.390945
757.142857,1000,16750.831172
449.090909,1000,16762.420043
672.881356,1000,16774.134747
544.927536,1000,16785.671298
111.038961,1000,16797.528739
112.765957,1000,16809.239723
684.172662,1000,16820.783521
575.516224,1000,16832.91278
921.2,788,16842.302943
559.42029,1000,16853.775564
440.540541,1000,16865.321313
657.575758,1000,16876.83435
875.708502,1000,16887.792977
731.460674,1000,16899.45925
514.864865,1000,16911.335596
698.449612,1000,16922.605971
581.6609,1000,16934.181875
536.029412,1000,16945.64016
211.951264,636,16952.755575
83.388679,469,16958.053838
631.481481,1000,16970.194445
835.897436,1000,16982.092124
938.3,617,16989.18286
516.788321,1000,17000.569888
356.375839,1000,17012.173989
618.954248,1000,17023.876601
702.867384,1000,17035.752395
729.861111,1000,17047.581068
506.936416,1000,17059.912911
160.0,1000,17070.748139
740.136054,1000,17082.412434
406.493506,1000,17094.207549
346.875,1000,17105.854272
819.732441,1000,17117.692933
903.9,961,17128.862421
882.758621,1000,17140.522714
882.638889,1000,17152.193709
896.710526,1000,17163.889286
896.515679,1000,17175.49902
869.072165,1000,17187.184727
830.313589,1000,17198.920351
925.2,748,17207.467754
320.886076,1000,17219.112728
852.380952,1000,17230.918996
613.793103,1000,17242.903351
661.589404,1000,17254.796657
689.317507,1000,17267.094531
865.779468,1000,17278.541719
821.933086,1000,17289.952417
818.918919,1000,17301.440242
861.977186,1000,17312.758518
825.531915,1000,17324.308389
841.391941,1000,17335.688728
805.109489,1000,17346.873886
814.191419,1000,17358.661011
643.670886,1000,17370.62868
685.714286,1000,17382.618099
737.45583,1000,17394.354019
882.832618,1000,17405.736287
864.968153,1000,17417.598859
804.907975,1000,17429.649402
679.503106,1000,17441.666854
905.3,947,17452.587946
395.176849,1000,17464.339242
499.358974,1000,17476.199968
922.3,777,17485.142999
827.083333,1000,17496.911233
853.846154,1000,17508.884707
761.952862,1000,17520.718008
341.640379,1000,17532.369741
790.459364,1000,17544.140535
307.284768,1000,17555.698214
761.660079,1000,17567.269549
739.393939,1000,17579.260818
673.291925,1000,17591.158893
544.444444,1000,17603.321875
643.75,1000,17615.349199
612.903226,1000,17627.256545
728.671329,1000,17639.089191
406.25,1000,17651.221184
396.95122,1000,17663.313952
927.3,727,17671.355712
-23.024382,574,17677.662873
877.859779,1000,17689.25409
872.125436,1000,17700.765013
853.79538,1000,17712.59601
886.206897,1000,17724.383823
508.280255,1000,17736.32858
418.75,1000,17748.031889
790.410959,1000,17759.797667
838.906752,1000,17771.649894
646.478873,1000,17783.383594
878.417266,1000,17794.767627
879.310345,1000,17806.376481
882.817869,1000,17817.929406
874.910394,1000,17829.576535
907.7,923,17840.013917
743.657817,1000,17852.171604
424.163569,1000,17863.50614
388.054608,1000,17875.255296
836.026936,1000,17887.24222
633.118971,1000,17899.58716
878.33935,1000,17911.687861
884.496124,1000,17923.211926
679.220779,1000,17935.179009
556.15142,1000,17947.128061
703.389831,1000,17958.696467
892.805755,1000,17970.29724
893.174061,1000,17981.923489
663.157895,1000,17993.558833
664.505119,1000,18005.222539
366.666667,1000,18016.900864
767.346939,1000,18028.751921
834.85342,1000,18040.790365
893.150685,1000,18052.469729
892.70073,1000,18063.906276
847.552448,1000,18075.430885
855.932203,1000,18087.238929
862.837838,1000,18098.962357
895.833333,1000,18110.245924
928.1,719,18118.677772
869.135802,1000,18130.61768
920.3,797,18139.762421
707.971014,1000,18151.299009
893.311037,1000,18162.940507
866.666667,1000,18174.62318
625.165563,1000,18186.396187
856.666667,1000,18198.166671
853.177258,1000,18209.989426
876.109215,1000,18221.65369
720.512821,1000,18233.488156
885.815603,1000,18245.12133
922.8,772,18253.714392
102.67947,855,18263.859917
829.62963,1000,18275.44924
881.25,1000,18287.320315
892.857143,1000,18298.958097
711.881188,1000,18310.83628
882.45614,1000,18322.831357
896.124031,1000,18334.212125
702.281369,1000,18345.569752
893.079585,1000,18357.339808
839.929329,1000,18369.054707
376.489028,1000,18380.817911
862.546816,1000,18392.017457
705.732484,1000,18403.968432
930.3,697,18412.237376
676.699029,1000,18423.999324
796.656535,1000,18435.979297
86.842105,1000,18448.393709
833.993399,1000,18460.171001
66.937681,578,18466.586406
11.980838,977,18478.064268
809.698997,1000,18489.838055
698.219585,1000,18501.757225
533.633634,1000,18513.55959
927.8,722,18522.105992
910.0,900,18532.566722
926.5,735,18540.842369
925.7,743,18549.685957
847.540984,1000,18561.347299
791.666667,1000,18573.28415
845.205479,1000,18585.206638
860.655738,1000,18596.995428
855.932203,1000,18608.623712
484.126984,1000,18620.256065
887.138264,1000,18632.048908
701.857585,1000,18644.249994
913.3,867,18654.569961
933.3,667,18662.075911
292.026578,1000,18673.699657
900.7,993,18685.518203
928.9,711,18693.468795
927.7,723,18701.876778
417.482517,1000,18713.390167
375.0,1000,18724.796581
318.530351,1000,18736.37112
686.982249,1000,18748.460168
883.660131,1000,18760.315532
826.517572,1000,18772.107742
837.5,1000,18784.316853
921.1,789,18793.132168
328.093645,1000,18804.828697
886.531987,1000,18816.418519
817.197452,1000,18828.420699
776.221498,1000,18840.322295
922.3,777,18849.15578
920.8,792,18858.431886
930.1,699,18866.330802
869.594595,1000,18878.03369
812.052117,1000,18889.744205
589.530686,1000,18901.269125
495.588235,1000,18912.688207
398.349835,1000,18924.232657
867.857143,1000,18935.691066
861.876833,1000,18947.752299
824.460432,1000,18959.547023
826.421405,1000,18971.315313
841.634241,1000,18982.541512
753.333333,1000,18994.264507
148.29932,1000,19005.652379
874.545455,1000,19017.041725
820.577617,1000,19028.792336
659.312321,1000,19040.944266
850.704225,1000,19052.47998
819.732441,1000,19064.221534
859.558824,1000,19075.353976
920.9,791,19084.601828
782.608696,1000,19096.043856
877.011494,1000,19107.395362
707.807808,1000,19119.467912
641.214058,1000,19131.401562
795.104895,1000,19143.160494
566.666667,1000,19154.77119
866.666667,1000,19166.287041
784.488449,1000,19178.186623
628.813559,1000,19189.941563
757.142857,1000,19201.541228
809.774436,1000,19212.978199
645.644599,1000,19224.373438
860.0,1000,19236.150071
932.1,679,19244.177571
835.810811,1000,19255.86368
471.428571,1000,19267.560948
809.090909,1000,19279.224422
608.588957,1000,19291.039459
926.0,740,19299.38097
873.880597,1000,19310.85068
547.928994,1000,19322.826098
575.409836,1000,19334.422968
869.465649,1000,19345.821993
813.194444,1000,19357.397586
287.666667,891,19367.918572
430.685921,1000,19378.969419
445.138889,1000,19390.605172
306.716418,1000,19402.004872
564.335664,1000,19413.570306
523.728814,1000,19425.455052
316.666667,1000,19437.15818
805.454545,1000,19448.51242
702.083333,1000,19460.236167
660.416667,1000,19471.890202
775.0,1000,19483.299479
854.225352,1000,19494.8219
835.018051,1000,19506.511682
608.609272,1000,19518.121504
678.135048,1000,19529.862485
359.807074,1000,19541.647102
817.293233,1000,19553.329874
337.086093,1000,19565.061971
714.035088,1000,19576.934286
846.843854,1000,19588.877149
881.36646,1000,19600.878929
598.675497,1000,19612.897343
715.699659,1000,19624.340574
878.10219,1000,19635.959313
724.104235,1000,19648.153974
934.8,652,19655.835986
729.931973,1000,19667.740401
886.062718,1000,19679.598459
243.065693,1000,19691.237742
248.993289,1000,19702.751825
830.795848,1000,19714.654964
644.027304,1000,19726.491963
598.181818,1000,19738.16601
687.878788,1000,19749.912076
841.176471,1000,19761.839226
860.144928,1000,19773.4932
858.041958,1000,19785.274887
642.372881,1000,19797.059618
936.5,635,19804.201811
777.813505,1000,19816.158293
929.0,710,19824.61585
885.018727,1000,19836.061546
552.866242,1000,19847.717743
880.916031,1000,19859.182904
885.663082,1000,19870.337901
920.7,793,19879.648227
862.068966,1000,19891.180858
628.522337,1000,19903.002432
846.768061,1000,19914.592905
867.320261,1000,19926.321743
575.362319,1000,19938.444881
848.051948,1000,19950.262358
921.9,781,19959.25399
141.758242,1000,19970.48951
460.553633,1000,19981.941048
859.322034,1000,19993.533388
879.79798,1000,20005.152219
319.642857,1000,20016.992586
668.253968,1000,20028.602739
429.968454,1000,20040.416574
652.475248,1000,20051.987816
554.929577,1000,20063.423682
124.806202,1000,20074.551699
645.980707,1000,20086.337003
797.887324,1000,20098.032715
367.320261,1000,20109.715101
937.0,630,20116.695372
382.315113,1000,20128.422188
712.5,1000,20140.309611
735.616438,1000,20152.122755
679.456193,1000,20164.034359
929.8,702,20171.921224
901.0,990,20183.439952
829.6875,1000,20194.976299
94.719472,1000,20206.252662
531.034483,1000,20218.034939
235.384615,1000,20229.779064
29.151292,1000,20240.634435
90.47619,1000,20251.708029
580.412371,1000,20263.088158
856.692913,1000,20274.650107
61.556229,675,20282.391208
103.102583,553,20288.664047
617.460317,1000,20300.475264
88.405797,1000,20311.704978
839.393939,1000,20323.040879
832.258065,1000,20334.839833
772.262774,1000,20346.245438
373.684211,1000,20357.887918
594.610778,1000,20369.888645
332.960894,1000,20381.981772
471.428571,1000,20393.288596
344.805195,1000,20404.752831
763.221884,1000,20416.606365
808.163265,1000,20427.980072
693.478261,1000,20439.590246
341.558442,1000,20451.246713
417.730496,1000,20462.877371
841.176471,1000,20474.755451
810.034602,1000,20486.300873
866.165414,1000,20497.636033
375.728155,1000,20509.293881
690.0,1000,20521.004069
863.636364,1000,20532.639497
624.137931,1000,20544.450293
868.421053,1000,20556.004704
643.82716,1000,20567.918829
790.728477,1000,20579.654147
889.655172,1000,20591.17852
889.655172,1000,20602.613182
906.9,931,20613.401939
560.25641,1000,20625.246079
884.615385,1000,20636.772109
632.937685,1000,20648.834721
565.634675,1000,20660.515038
788.888889,1000,20672.329478
753.820598,1000,20683.883547
870.588235,1000,20695.581661
736.363636,1000,20707.12929
685.100287,1000,20719.250567
874.910394,1000,20730.802553
860.573477,1000,20742.456735
896.363636,1000,20754.007493
874.193548,1000,20765.830874
910.5,895,20776.379754
888.593156,1000,20788.197282
883.108108,1000,20799.989923
886.79868,1000,20811.670318
913.7,863,20821.575315
883.766234,1000,20833.442163
885.915493,1000,20845.035408
832.885906,1000,20856.95185
637.951807,1000,20869.140055
853.488372,1000,20881.010751
858.762887,1000,20892.812451
874.92163,1000,20904.662398
872.60274,1000,20916.304468
874.193548,1000,20928.173684
374.747475,1000,20939.848849
666.323024,1000,20951.541584
884.126984,1000,20963.121355
436.585366,1000,20975.365203
827.586207,1000,20987.099046
833.566434,1000,20998.780383
889.583333,1000,21010.322444
870.479705,1000,21021.633486
892.753623,1000,21033.145163
529.508197,1000,21045.133462
863.525836,1000,21057.09709
902.6,974,21068.346271
739.721254,1000,21079.887228
877.358491,1000,21091.368046
827.797834,1000,21102.920041
880.519481,1000,21114.689533
889.583333,1000,21126.432595
878.494624,1000,21138.12567
731.884058,1000,21150.346329
646.575342,1000,21162.020414
814.383562,1000,21173.808851
287.900356,1000,21185.392856
846.202532,1000,21197.27149
641.935484,1000,21209.114328
842.65233,1000,21220.722224
159.786477,1000,21232.205379
216.666667,1000,21244.044621
487.188612,1000,21255.195115
580.851064,1000,21266.693362
407.28863,1000,21278.893792
878.10219,1000,21290.294664
849.790795,1000,21301.565012
828.327645,1000,21313.166137
925.8,742,21321.860173
856.989247,1000,21333.35961
908.0,920,21343.5051
706.020067,1000,21355.382217
540.127389,1000,21367.010983
452.631579,1000,21378.832084
621.611722,1000,21390.261328
770.12987,1000,21402.125459
772.852234,1000,21413.82397
513.793103,1000,21425.373566
696.296296,1000,21437.391849
880.916031,1000,21448.708632
624.358974,1000,21460.656656
452.777778,1000,21472.910235
736.601307,1000,21484.800192
682.477341,1000,21496.838208
883.49835,1000,21508.42841
626.973684,1000,21520.286907
925.8,742,21528.662937
877.987421,1000,21540.595601
893.197279,1000,21552.223925
902.4,976,21563.470497
830.232558,1000,21575.27941
863.235294,1000,21586.961089
878.647687,1000,21598.627793
931.0,690,21606.577483
577.52443,1000,21618.539401
829.765886,1000,21630.407997
814.285714,1000,21642.246557
490.038314,1000,21653.908647
765.853659,1000,21666.055858
429.411765,1000,21677.649831
471.428571,1000,21689.477862
686.713287,1000,21701.030848
812.547529,1000,21712.526982
646.081505,1000,21724.395928
868.858131,1000,21736.199984
739.590444,1000,21747.972278
822.261484,1000,21759.530641
802.527076,1000,21771.093096
468.106312,1000,21782.699818
685.454545,1000,21793.934573
818.918919,1000,21805.432506
775.93985,1000,21816.798203
430.46595,1000,21828.246386
843.708609,1000,21839.964823
920.5,795,21849.375319
861.864407,1000,21860.67199
679.036827,1000,21872.843549
830.434783,1000,21885.03058
875.830816,1000,21896.971675
864.052288,1000,21908.752495
414.880952,1000,21920.722932
189.552239,1000,21932.628612
538.80597,1000,21944.1799
532.653061,1000,21955.848326
842.492013,1000,21967.669023
884.025559,1000,21979.497681
848.275862,1000,21991.244372
440.983607,1000,22002.990875
836.507937,1000,22014.818992
886.348123,1000,22026.439975
884.076433,1000,22038.335509
742.900302,1000,22050.409748
889.399293,1000,22061.889141
863.576159,1000,22073.719041
874.820144,1000,22085.244537
892.857143,1000,22097.081367
586.006826,1000,22108.860985
931.0,690,22116.625702
919.1,809,22126.097396
593.290735,1000,22138.122623
660.383387,1000,22150.004945
623.472669,1000,22161.947166
389.296636,1000,22173.693347
425.773196,1000,22184.884707
855.974843,1000,22196.825528
546.464646,1000,22208.545102
280.503145,1000,22220.379662
564.576803,1000,22232.257817
896.539792,1000,22243.967864
862.962963,1000,22256.089097
741.216216,1000,22267.723493
882.014388,1000,22279.266649
867.032967,1000,22290.724792
412.544803,1000,22301.989996
700.632911,1000,22313.915531
915.0,850,22323.98796
846.996466,1000,22335.617253
761.842105,1000,22347.229988
371.471471,1000,22359.303834
844.250871,1000,22370.572193
672.241993,1000,22382.175658
814.556962,1000,22394.176957
866.329966,1000,22405.755825
870.588235,1000,22417.338508
543.410853,1000,22428.805957
786.363636,1000,22440.774221
345.205479,1000,22452.379118
803.474903,1000,22463.868596
708.306709,1000,22475.809293
841.780822,1000,22487.590993
196.551724,1000,22498.931176
393.630573,1000,22510.584164
144.360902,1000,22521.809743
425.951557,1000,22533.198967
25.827815,1000,22545.053137
431.746032,1000,22556.192754
146.323529,1000,22567.324625
780.866426,1000,22578.74826
452.631579,1000,22590.381733
270.909091,1000,22601.776428
688.104089,1000,22612.851998
-9.685915,788,22621.778262
704.347826,1000,22633.729291
827.536232,1000,22645.481755
41.546931,896,22655.409232
668.965517,1000,22667.053762
267.924528,1000,22678.793169
547.619048,1000,22690.50888
295.209581,1000,22701.961042
648.175182,1000,22713.417569
859.854015,1000,22724.90998
668.211921,1000,22736.684068
435.971223,1000,22748.268771
880.769231,1000,22760.118738
532.022472,1000,22772.528119
855.172414,1000,22784.193627
710.289389,1000,22795.983646
